label,fragment,i_atom,species,hirsh_ratios,vv_ratios,alpha_0_free,alpha_0_vv_free,alpha_0_hirsh,alpha_0_rsscs,alpha_0_vv,alpha_0_vv[nm],alpha_0_vvcorr,Rvdw_free,Rvdw_17_free,Rvdw_hirsh,Rvdw_vv17,Rvdw_vvcorr17
Pyrazole,crystal,27,H,0.73,0.88,4.5,5.78,3.3,2.43,5.07,5.07,3.95,3.1,3.1,2.8,3.15,3.04
Pyrazole,crystal,28,H,0.73,0.88,4.5,5.78,3.3,2.39,5.07,5.07,3.95,3.1,3.1,2.8,3.15,3.04
Pyrazole,crystal,29,H,0.75,0.87,4.5,5.78,3.39,2.25,5.02,5.02,3.91,3.1,3.1,2.82,3.15,3.04
Pyrazole,crystal,30,H,0.75,0.87,4.5,5.78,3.39,2.2,5.02,5.02,3.91,3.1,3.1,2.82,3.15,3.04
Pyrazole,crystal,31,H,0.75,0.87,4.5,5.78,3.39,2.79,5.02,5.02,3.91,3.1,3.1,2.82,3.15,3.04
Pyrazole,crystal,32,H,0.75,0.87,4.5,5.78,3.39,2.63,5.02,5.02,3.91,3.1,3.1,2.82,3.15,3.04
Pyrazole,crystal,33,C,0.84,0.86,12.0,11.96,10.06,9.33,10.26,10.23,10.29,3.59,3.57,3.39,3.49,3.49
Pyrazole,crystal,34,C,0.84,0.86,12.0,11.96,10.06,9.3,10.26,10.23,10.29,3.59,3.57,3.39,3.49,3.49
Pyrazole,crystal,35,C,0.84,0.86,12.0,11.96,10.06,9.98,10.26,10.23,10.29,3.59,3.57,3.39,3.49,3.49
Pyrazole,crystal,36,C,0.84,0.86,12.0,11.96,10.06,10.22,10.26,10.23,10.29,3.59,3.57,3.39,3.49,3.49
Pyrazole,crystal,37,C,0.84,0.85,12.0,11.96,10.08,10.06,10.18,10.15,10.21,3.59,3.57,3.39,3.48,3.48
Pyrazole,crystal,38,C,0.84,0.85,12.0,11.96,10.08,10.13,10.18,10.15,10.21,3.59,3.57,3.39,3.48,3.48
Pyrazole,crystal,39,C,0.84,0.85,12.0,11.96,10.08,9.03,10.18,10.15,10.21,3.59,3.57,3.39,3.48,3.48
Pyrazole,crystal,40,C,0.84,0.85,12.0,11.96,10.08,9.54,10.18,10.15,10.21,3.59,3.57,3.39,3.48,3.48
Pyrazole,crystal,41,C,0.84,0.89,12.0,11.96,10.11,9.02,10.68,10.65,10.71,3.59,3.57,3.39,3.51,3.51
Pyrazole,crystal,42,C,0.84,0.89,12.0,11.96,10.11,9.28,10.68,10.65,10.71,3.59,3.57,3.39,3.51,3.51
Pyrazole,crystal,43,C,0.84,0.89,12.0,11.96,10.11,9.92,10.68,10.65,10.71,3.59,3.57,3.39,3.51,3.51
Pyrazole,crystal,44,C,0.84,0.89,12.0,11.96,10.11,9.89,10.68,10.65,10.71,3.59,3.57,3.39,3.51,3.51
Pyrazole,crystal,45,C,0.84,0.89,12.0,11.96,10.09,9.1,10.62,10.6,10.65,3.59,3.57,3.39,3.5,3.51
Pyrazole,crystal,46,C,0.84,0.89,12.0,11.96,10.09,9.28,10.62,10.6,10.65,3.59,3.57,3.39,3.5,3.51
Pyrazole,crystal,47,C,0.84,0.89,12.0,11.96,10.09,9.18,10.62,10.6,10.65,3.59,3.57,3.39,3.5,3.51
Pyrazole,crystal,48,C,0.84,0.89,12.0,11.96,10.09,9.64,10.62,10.6,10.65,3.59,3.57,3.39,3.5,3.51
Pyrazole,crystal,49,C,0.83,0.85,12.0,11.96,10.0,9.17,10.17,10.14,10.2,3.59,3.57,3.38,3.48,3.48
Pyrazole,crystal,50,C,0.83,0.85,12.0,11.96,10.0,9.11,10.17,10.14,10.2,3.59,3.57,3.38,3.48,3.48
Pyrazole,crystal,51,C,0.83,0.85,12.0,11.96,10.0,9.91,10.17,10.14,10.2,3.59,3.57,3.38,3.48,3.48
Pyrazole,crystal,52,C,0.83,0.85,12.0,11.96,10.0,9.6,10.17,10.14,10.2,3.59,3.57,3.38,3.48,3.48
Pyrazole,crystal,53,C,0.83,0.85,12.0,11.96,9.97,9.85,10.17,10.15,10.2,3.59,3.57,3.37,3.48,3.48
Pyrazole,crystal,54,C,0.83,0.85,12.0,11.96,9.97,10.04,10.17,10.15,10.2,3.59,3.57,3.37,3.48,3.48
Pyrazole,crystal,55,C,0.83,0.85,12.0,11.96,9.97,9.13,10.17,10.15,10.2,3.59,3.57,3.37,3.48,3.48
Pyrazole,crystal,56,C,0.83,0.85,12.0,11.96,9.97,9.51,10.17,10.15,10.2,3.59,3.57,3.37,3.48,3.48
Pyrazole,crystal,57,N,0.86,1.0,7.4,7.81,6.34,5.13,7.82,7.8,7.41,3.34,3.33,3.17,3.35,3.33
Pyrazole,crystal,58,N,0.86,1.0,7.4,7.81,6.34,5.38,7.82,7.8,7.41,3.34,3.33,3.17,3.35,3.33
Pyrazole,crystal,59,N,0.86,1.0,7.4,7.81,6.34,6.32,7.82,7.8,7.41,3.34,3.33,3.17,3.35,3.33
Pyrazole,crystal,60,N,0.86,1.0,7.4,7.81,6.34,6.21,7.82,7.8,7.41,3.34,3.33,3.17,3.35,3.33
Pyrazole,crystal,61,N,0.86,1.0,7.4,7.81,6.35,5.99,7.85,7.83,7.44,3.34,3.33,3.17,3.36,3.33
Pyrazole,crystal,62,N,0.86,1.0,7.4,7.81,6.35,6.43,7.85,7.83,7.44,3.34,3.33,3.17,3.36,3.33
Pyrazole,crystal,63,N,0.86,1.0,7.4,7.81,6.35,5.19,7.85,7.83,7.44,3.34,3.33,3.17,3.36,3.33
Pyrazole,crystal,64,N,0.86,1.0,7.4,7.81,6.35,5.52,7.85,7.83,7.44,3.34,3.33,3.17,3.36,3.33
Pyrazole,crystal,65,N,0.88,1.11,7.4,7.81,6.48,5.36,8.64,8.61,8.19,3.34,3.33,3.2,3.4,3.38
Pyrazole,crystal,66,N,0.88,1.11,7.4,7.81,6.48,5.91,8.64,8.61,8.19,3.34,3.33,3.2,3.4,3.38
Pyrazole,crystal,67,N,0.88,1.11,7.4,7.81,6.48,6.14,8.64,8.61,8.19,3.34,3.33,3.2,3.4,3.38
Pyrazole,crystal,68,N,0.88,1.11,7.4,7.81,6.48,6.82,8.64,8.61,8.19,3.34,3.33,3.2,3.4,3.38
Pyrazole,crystal,69,N,0.88,1.09,7.4,7.81,6.49,6.05,8.54,8.51,8.09,3.34,3.33,3.2,3.4,3.37
Pyrazole,crystal,70,N,0.88,1.09,7.4,7.81,6.49,6.23,8.54,8.51,8.09,3.34,3.33,3.2,3.4,3.37
Pyrazole,crystal,71,N,0.88,1.09,7.4,7.81,6.49,5.33,8.54,8.51,8.09,3.34,3.33,3.2,3.4,3.37
Pyrazole,crystal,72,N,0.88,1.09,7.4,7.81,6.49,5.92,8.54,8.51,8.09,3.34,3.33,3.2,3.4,3.37
Pyrazole,molecule,1,H,0.59,0.37,4.5,5.78,2.67,2.22,2.15,2.15,1.67,3.1,3.1,2.61,2.79,2.69
Pyrazole,molecule,2,H,0.61,0.39,4.5,5.78,2.76,2.24,2.24,2.24,1.74,3.1,3.1,2.63,2.8,2.71
Pyrazole,molecule,3,H,0.57,0.27,4.5,5.78,2.58,2.41,1.57,1.57,1.22,3.1,3.1,2.58,2.67,2.57
Pyrazole,molecule,4,H,0.62,0.37,4.5,5.78,2.8,2.32,2.16,2.16,1.68,3.1,3.1,2.65,2.79,2.69
Pyrazole,molecule,5,C,0.81,0.65,12.0,11.96,9.73,9.01,7.79,7.77,7.81,3.59,3.57,3.35,3.35,3.35
Pyrazole,molecule,6,C,0.83,0.69,12.0,11.96,9.9,9.23,8.21,8.19,8.24,3.59,3.57,3.37,3.38,3.38
Pyrazole,molecule,7,C,0.83,0.66,12.0,11.96,10.01,9.26,7.84,7.82,7.87,3.59,3.57,3.38,3.36,3.36
Pyrazole,molecule,8,N,0.84,0.8,7.4,7.81,6.25,5.09,6.27,6.25,5.94,3.34,3.33,3.16,3.25,3.22
Pyrazole,molecule,9,N,0.94,0.92,7.4,7.81,6.94,5.81,7.18,7.17,6.8,3.34,3.33,3.27,3.31,3.29
Succinic acid,crystal,1,H,0.77,0.81,4.5,5.78,3.47,3.48,4.67,4.66,3.64,3.1,3.1,2.84,3.12,3.01
Succinic acid,crystal,2,H,0.77,0.81,4.5,5.78,3.47,3.48,4.67,4.66,3.64,3.1,3.1,2.84,3.12,3.01
Succinic acid,crystal,3,H,0.77,0.81,4.5,5.78,3.47,3.34,4.67,4.66,3.64,3.1,3.1,2.84,3.12,3.01
Succinic acid,crystal,4,H,0.77,0.81,4.5,5.78,3.47,3.34,4.67,4.66,3.64,3.1,3.1,2.84,3.12,3.01
Succinic acid,crystal,5,H,0.78,0.82,4.5,5.78,3.5,3.44,4.76,4.76,3.71,3.1,3.1,2.85,3.12,3.01
Succinic acid,crystal,6,H,0.78,0.82,4.5,5.78,3.5,3.44,4.76,4.76,3.71,3.1,3.1,2.85,3.12,3.01
Succinic acid,crystal,7,H,0.78,0.82,4.5,5.78,3.5,2.28,4.76,4.76,3.71,3.1,3.1,2.85,3.12,3.01
Succinic acid,crystal,8,H,0.78,0.82,4.5,5.78,3.5,2.28,4.76,4.76,3.71,3.1,3.1,2.85,3.12,3.01
Succinic acid,crystal,9,H,0.8,0.67,4.5,5.78,3.58,3.52,3.85,3.83,3.0,3.1,3.1,2.87,3.03,2.92
Succinic acid,crystal,10,H,0.8,0.67,4.5,5.78,3.58,3.52,3.85,3.83,3.0,3.1,3.1,2.87,3.03,2.92
Succinic acid,crystal,11,H,0.8,0.67,4.5,5.78,3.58,3.18,3.85,3.83,3.0,3.1,3.1,2.87,3.03,2.92
Succinic acid,crystal,12,H,0.8,0.67,4.5,5.78,3.58,3.18,3.85,3.83,2.99,3.1,3.1,2.87,3.03,2.92
Succinic acid,crystal,13,C,0.84,0.8,12.0,11.96,10.12,10.06,9.52,9.52,9.55,3.59,3.57,3.39,3.45,3.45
Succinic acid,crystal,14,C,0.84,0.8,12.0,11.96,10.12,10.06,9.52,9.52,9.55,3.59,3.57,3.39,3.45,3.45
Succinic acid,crystal,15,C,0.84,0.8,12.0,11.96,10.12,10.3,9.52,9.52,9.55,3.59,3.57,3.39,3.45,3.45
Succinic acid,crystal,16,C,0.84,0.8,12.0,11.96,10.12,10.3,9.52,9.52,9.55,3.59,3.57,3.39,3.45,3.45
Succinic acid,crystal,17,C,0.84,0.75,12.0,11.96,10.07,10.25,8.94,8.94,8.97,3.59,3.57,3.39,3.42,3.42
Succinic acid,crystal,18,C,0.84,0.75,12.0,11.96,10.07,10.25,8.94,8.94,8.97,3.59,3.57,3.39,3.42,3.42
Succinic acid,crystal,19,C,0.84,0.75,12.0,11.96,10.07,10.4,8.94,8.94,8.97,3.59,3.57,3.39,3.42,3.42
Succinic acid,crystal,20,C,0.84,0.75,12.0,11.96,10.07,10.4,8.94,8.94,8.97,3.59,3.57,3.39,3.42,3.42
Succinic acid,crystal,21,O,0.89,1.46,5.4,5.36,4.82,5.36,7.82,7.81,7.88,3.19,3.18,3.07,3.35,3.36
Succinic acid,crystal,22,O,0.89,1.46,5.4,5.36,4.82,5.36,7.82,7.81,7.88,3.19,3.18,3.07,3.35,3.36
Succinic acid,crystal,23,O,0.89,1.46,5.4,5.36,4.82,4.12,7.82,7.81,7.88,3.19,3.18,3.07,3.35,3.36
Succinic acid,crystal,24,O,0.89,1.46,5.4,5.36,4.82,4.12,7.82,7.81,7.88,3.19,3.18,3.07,3.35,3.36
Succinic acid,crystal,25,O,0.88,1.41,5.4,5.36,4.76,4.62,7.56,7.56,7.62,3.19,3.18,3.06,3.34,3.34
Succinic acid,crystal,26,O,0.88,1.41,5.4,5.36,4.76,4.62,7.56,7.56,7.62,3.19,3.18,3.06,3.34,3.34
Succinic acid,crystal,27,O,0.88,1.41,5.4,5.36,4.76,4.16,7.56,7.56,7.62,3.19,3.18,3.06,3.34,3.34
Succinic acid,crystal,28,O,0.88,1.41,5.4,5.36,4.76,4.16,7.56,7.56,7.62,3.19,3.18,3.06,3.34,3.34
Succinic acid,molecule,1,H,0.62,0.28,4.5,5.78,2.8,2.34,1.64,1.64,1.28,3.1,3.1,2.65,2.68,2.59
Succinic acid,molecule,2,H,0.62,0.28,4.5,5.78,2.8,2.34,1.64,1.64,1.28,3.1,3.1,2.65,2.68,2.59
Succinic acid,molecule,3,H,0.67,0.43,4.5,5.78,3.0,1.73,2.51,2.51,1.96,3.1,3.1,2.71,2.85,2.75
Succinic acid,molecule,4,H,0.61,0.38,4.5,5.78,2.74,1.77,2.2,2.2,1.72,3.1,3.1,2.63,2.8,2.7
Succinic acid,molecule,5,H,0.61,0.38,4.5,5.78,2.74,1.77,2.2,2.2,1.72,3.1,3.1,2.63,2.8,2.7
Succinic acid,molecule,6,H,0.67,0.43,4.5,5.78,3.0,1.73,2.51,2.51,1.95,3.1,3.1,2.71,2.85,2.75
Succinic acid,molecule,7,C,0.8,0.67,12.0,11.96,9.65,10.52,7.96,7.95,7.98,3.59,3.57,3.34,3.36,3.36
Succinic acid,molecule,8,C,0.8,0.67,12.0,11.96,9.65,10.52,7.97,7.96,7.99,3.59,3.57,3.34,3.36,3.36
Succinic acid,molecule,9,C,0.84,0.61,12.0,11.96,10.04,10.26,7.25,7.24,7.27,3.59,3.57,3.38,3.32,3.32
Succinic acid,molecule,10,C,0.84,0.61,12.0,11.96,10.04,10.26,7.25,7.24,7.27,3.59,3.57,3.38,3.32,3.32
Succinic acid,molecule,11,O,0.95,1.14,5.4,5.36,5.15,4.04,6.12,6.12,6.17,3.19,3.18,3.14,3.24,3.24
Succinic acid,molecule,12,O,0.88,1.03,5.4,5.36,4.75,4.41,5.54,5.54,5.58,3.19,3.18,3.06,3.19,3.2
Succinic acid,molecule,13,O,0.95,1.14,5.4,5.36,5.15,4.04,6.12,6.12,6.17,3.19,3.18,3.14,3.24,3.24
Succinic acid,molecule,14,O,0.88,1.03,5.4,5.36,4.75,4.41,5.54,5.54,5.58,3.19,3.18,3.06,3.19,3.2
Triazine,crystal,1,H,0.77,0.88,4.5,5.78,3.48,2.68,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,2,H,0.77,0.88,4.5,5.78,3.48,2.47,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,3,H,0.77,0.88,4.5,5.78,3.48,2.92,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,4,H,0.77,0.88,4.5,5.78,3.48,2.95,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,5,H,0.77,0.88,4.5,5.78,3.48,2.69,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,6,H,0.77,0.88,4.5,5.78,3.48,2.55,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,7,H,0.77,0.88,4.5,5.78,3.48,2.9,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,8,H,0.77,0.88,4.5,5.78,3.48,2.93,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,9,H,0.77,0.88,4.5,5.78,3.48,2.91,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,10,H,0.77,0.88,4.5,5.78,3.48,2.91,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,11,H,0.77,0.88,4.5,5.78,3.48,2.95,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,12,H,0.77,0.88,4.5,5.78,3.48,2.92,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,13,H,0.77,0.88,4.5,5.78,3.48,2.96,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,14,H,0.77,0.88,4.5,5.78,3.48,2.94,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,15,H,0.77,0.88,4.5,5.78,3.48,2.47,5.11,5.06,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,16,H,0.77,0.88,4.5,5.78,3.48,2.46,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,17,H,0.77,0.88,4.5,5.78,3.48,2.92,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,18,H,0.77,0.88,4.5,5.78,3.48,2.93,5.11,5.05,3.98,3.1,3.1,2.84,3.16,3.05
Triazine,crystal,19,C,0.84,0.83,12.0,11.96,10.04,10.22,9.92,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,20,C,0.84,0.83,12.0,11.96,10.04,9.92,9.93,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,21,C,0.84,0.83,12.0,11.96,10.04,10.21,9.92,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,22,C,0.84,0.83,12.0,11.96,10.04,9.75,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,23,C,0.84,0.83,12.0,11.96,10.04,9.32,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,24,C,0.84,0.83,12.0,11.96,10.04,9.54,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,25,C,0.84,0.83,12.0,11.96,10.04,9.19,9.92,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,26,C,0.84,0.83,12.0,11.96,10.04,9.39,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,27,C,0.84,0.83,12.0,11.96,10.04,9.46,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,28,C,0.84,0.83,12.0,11.96,10.04,9.43,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,29,C,0.84,0.83,12.0,11.96,10.04,9.33,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,30,C,0.84,0.83,12.0,11.96,10.04,9.3,9.92,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,31,C,0.84,0.83,12.0,11.96,10.04,9.49,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,32,C,0.84,0.83,12.0,11.96,10.04,9.37,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,33,C,0.84,0.83,12.0,11.96,10.04,9.45,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,34,C,0.84,0.83,12.0,11.96,10.04,9.4,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,35,C,0.84,0.83,12.0,11.96,10.04,9.92,9.93,9.9,9.96,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,36,C,0.84,0.83,12.0,11.96,10.04,9.91,9.92,9.9,9.95,3.59,3.57,3.38,3.47,3.47
Triazine,crystal,37,N,0.88,1.18,7.4,7.81,6.51,6.21,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,38,N,0.88,1.18,7.4,7.81,6.51,6.53,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,39,N,0.88,1.18,7.4,7.81,6.51,6.23,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,40,N,0.88,1.18,7.4,7.81,6.51,5.94,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,41,N,0.88,1.18,7.4,7.81,6.51,5.26,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,42,N,0.88,1.18,7.4,7.81,6.51,5.3,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,43,N,0.88,1.18,7.4,7.81,6.51,5.21,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,44,N,0.88,1.18,7.4,7.81,6.51,5.29,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,45,N,0.88,1.18,7.4,7.81,6.51,5.26,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,46,N,0.88,1.18,7.4,7.81,6.51,5.28,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,47,N,0.88,1.18,7.4,7.81,6.51,5.23,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,48,N,0.88,1.18,7.4,7.81,6.51,5.17,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,49,N,0.88,1.18,7.4,7.81,6.51,5.33,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,50,N,0.88,1.18,7.4,7.81,6.51,5.27,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,51,N,0.88,1.18,7.4,7.81,6.51,5.28,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,52,N,0.88,1.18,7.4,7.81,6.51,5.32,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,53,N,0.88,1.18,7.4,7.81,6.51,6.53,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,crystal,54,N,0.88,1.18,7.4,7.81,6.51,6.55,9.22,9.17,8.73,3.34,3.33,3.2,3.43,3.41
Triazine,molecule,1,H,0.61,0.35,4.5,5.78,2.73,2.32,2.0,2.0,1.56,3.1,3.1,2.62,2.76,2.66
Triazine,molecule,2,H,0.61,0.35,4.5,5.78,2.73,2.32,2.0,2.0,1.56,3.1,3.1,2.62,2.76,2.66
Triazine,molecule,3,H,0.61,0.35,4.5,5.78,2.73,2.32,2.0,2.0,1.56,3.1,3.1,2.62,2.76,2.66
Triazine,molecule,4,C,0.81,0.6,12.0,11.96,9.66,9.13,7.15,7.12,7.17,3.59,3.57,3.34,3.31,3.31
Triazine,molecule,5,C,0.81,0.6,12.0,11.96,9.66,9.13,7.15,7.12,7.17,3.59,3.57,3.34,3.31,3.31
Triazine,molecule,6,C,0.81,0.6,12.0,11.96,9.66,9.13,7.15,7.12,7.17,3.59,3.57,3.34,3.31,3.31
Triazine,molecule,7,N,0.9,0.9,7.4,7.81,6.63,5.46,7.07,7.06,6.7,3.34,3.33,3.22,3.31,3.28
Triazine,molecule,8,N,0.9,0.9,7.4,7.81,6.63,5.46,7.07,7.06,6.7,3.34,3.33,3.22,3.31,3.28
Triazine,molecule,9,N,0.9,0.9,7.4,7.81,6.63,5.46,7.07,7.06,6.7,3.34,3.33,3.22,3.31,3.28
Trioxane,crystal,1,H,0.74,0.76,4.5,5.78,3.35,2.31,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,2,H,0.74,0.76,4.5,5.78,3.35,3.3,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,3,H,0.76,0.78,4.5,5.78,3.41,2.49,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,4,H,0.76,0.77,4.5,5.78,3.42,2.5,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,5,H,0.74,0.76,4.5,5.78,3.35,2.5,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,6,H,0.74,0.76,4.5,5.78,3.35,2.52,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,7,H,0.76,0.78,4.5,5.78,3.42,2.47,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,8,H,0.76,0.77,4.5,5.78,3.42,2.58,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,9,H,0.76,0.78,4.5,5.78,3.42,2.13,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,10,H,0.76,0.78,4.5,5.78,3.41,2.04,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,11,H,0.74,0.76,4.5,5.78,3.35,3.31,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,12,H,0.74,0.76,4.5,5.78,3.35,2.4,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,13,H,0.74,0.76,4.5,5.78,3.35,2.45,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,14,H,0.74,0.76,4.5,5.78,3.35,2.5,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,15,H,0.76,0.77,4.5,5.78,3.42,2.05,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,16,H,0.76,0.78,4.5,5.78,3.41,2.13,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,17,H,0.74,0.76,4.5,5.78,3.35,2.52,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,18,H,0.74,0.76,4.5,5.78,3.35,2.48,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,19,H,0.76,0.77,4.5,5.78,3.42,2.13,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,20,H,0.76,0.78,4.5,5.78,3.42,2.04,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,21,H,0.76,0.78,4.5,5.78,3.42,2.05,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,22,H,0.76,0.78,4.5,5.78,3.41,2.12,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,23,H,0.74,0.76,4.5,5.78,3.35,2.46,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,24,H,0.74,0.76,4.5,5.78,3.35,2.51,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,25,H,0.74,0.76,4.5,5.78,3.35,2.52,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,26,H,0.74,0.76,4.5,5.78,3.35,2.51,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,27,H,0.76,0.77,4.5,5.78,3.42,2.13,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,28,H,0.76,0.78,4.5,5.78,3.41,2.04,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,29,H,0.74,0.76,4.5,5.78,3.35,2.3,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,30,H,0.74,0.76,4.5,5.78,3.35,3.31,4.39,4.35,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,31,H,0.76,0.77,4.5,5.78,3.42,2.05,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,32,H,0.76,0.78,4.5,5.78,3.42,2.13,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,33,H,0.76,0.78,4.5,5.78,3.42,2.49,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,34,H,0.76,0.78,4.5,5.78,3.41,2.49,4.48,4.42,3.49,3.1,3.1,2.83,3.1,2.99
Trioxane,crystal,35,H,0.74,0.76,4.5,5.78,3.35,2.52,4.39,4.36,3.42,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,36,H,0.74,0.76,4.5,5.78,3.35,2.48,4.38,4.35,3.41,3.1,3.1,2.81,3.09,2.98
Trioxane,crystal,37,C,0.83,0.74,12.0,11.96,9.97,10.35,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
